time,x,y
117.85,3.5934,0.56081
117.86,3.5935,0.56105
117.87,3.5936,0.5613
117.88,3.5937,0.5615
117.89,3.5938,0.56177
117.9,3.5939,0.56199
117.91,3.594,0.56225
117.92,3.5941,0.56252
117.93,3.5942,0.56276
117.94,3.5944,0.56305
117.95,3.5945,0.56329
117.96,3.5946,0.56356
117.97,3.5947,0.56383
117.98,3.5948,0.56409
117.99,3.5949,0.56433
118,3.595,0.5646
118.01,3.5951,0.56485
118.02,3.5951,0.56506
118.03,3.5952,0.56527
118.04,3.5953,0.56549
118.05,3.5953,0.56567
118.06,3.5954,0.56594
118.07,3.5954,0.5662
118.08,3.5955,0.56643
118.09,3.5956,0.56665
118.1,3.5957,0.56691
118.11,3.5958,0.56718
118.12,3.596,0.56745
118.13,3.596,0.56771
118.14,3.5961,0.56801
118.15,3.5962,0.56824
118.16,3.5963,0.56849
118.17,3.5964,0.56873
118.18,3.5965,0.56901
118.19,3.5966,0.56927
118.2,3.5968,0.56959
118.21,3.5969,0.56989
118.22,3.597,0.57016
118.23,3.5971,0.57042
118.24,3.5971,0.57064
118.25,3.5972,0.57088
118.26,3.5974,0.57116
118.27,3.5975,0.57141
118.28,3.5975,0.57164
118.3,3.5976,0.5719
118.3,3.5977,0.57214
118.31,3.5979,0.57234
118.32,3.5979,0.57258
118.33,3.598,0.57285
118.34,3.5981,0.57311
118.35,3.5983,0.57341
118.36,3.5984,0.57369
118.37,3.5984,0.57389
118.38,3.5986,0.57413
118.39,3.5987,0.5744
118.4,3.5988,0.57467
118.41,3.5988,0.57487
118.42,3.599,0.57514
118.43,3.5991,0.57531
118.44,3.5992,0.57553
118.45,3.5993,0.57568
118.46,3.5993,0.5759
118.47,3.5994,0.57605
118.48,3.5995,0.57625
118.49,3.5996,0.57646
118.52,3.5997,0.57664
118.52,3.5997,0.57683
118.52,3.5998,0.57696
118.53,3.5999,0.57718
118.54,3.5999,0.57737
118.55,3.6,0.57759
118.56,3.6001,0.57785
118.57,3.6001,0.57799
118.58,3.6002,0.57822
118.59,3.6002,0.57844
118.6,3.6003,0.57868
118.61,3.6004,0.57895
118.62,3.6005,0.57926
118.63,3.6006,0.57951
118.64,3.6007,0.57974
118.65,3.6008,0.58
118.66,3.6009,0.58028
118.67,3.601,0.58055
118.68,3.6012,0.58082
118.69,3.6013,0.5811
118.7,3.6013,0.58134
118.72,3.6014,0.5816
118.72,3.6015,0.58178
118.73,3.6016,0.58201
118.74,3.6016,0.5822
118.75,3.6017,0.5824
118.76,3.6018,0.58256
118.77,3.6019,0.58278
118.78,3.602,0.583
118.79,3.6021,0.58314
118.8,3.6021,0.58332
118.81,3.6022,0.58352
118.82,3.6024,0.58375
118.83,3.6025,0.58398
118.84,3.6026,0.58421
118.85,3.6027,0.58442
118.86,3.6028,0.58464
118.87,3.6029,0.58485
118.88,3.6031,0.58505
118.89,3.6032,0.5853
118.9,3.6033,0.58554
118.91,3.6034,0.5858
118.92,3.6035,0.58602
118.93,3.6036,0.58628
118.94,3.6037,0.58648
118.95,3.6038,0.58673
118.96,3.6039,0.58697
118.97,3.6041,0.5872
118.98,3.6042,0.58742
118.99,3.6043,0.58767
119,3.6044,0.5878
119.01,3.6045,0.58801
119.03,3.6046,0.58824
119.03,3.6047,0.58844
119.04,3.6048,0.58866
119.05,3.6049,0.58888
119.06,3.605,0.58907
119.07,3.605,0.58926
119.08,3.6051,0.58946
119.09,3.6052,0.58967
119.1,3.6052,0.58984
119.11,3.6053,0.59008
119.12,3.6054,0.59027
119.13,3.6054,0.59043
119.14,3.6055,0.59063
119.15,3.6055,0.59081
119.16,3.6056,0.591
119.17,3.6056,0.59122
119.18,3.6057,0.59142
119.19,3.6058,0.59164
119.2,3.6059,0.59184
119.21,3.606,0.59206
119.22,3.6061,0.59229
119.23,3.6062,0.59254
119.24,3.6063,0.59283
119.25,3.6063,0.59307
119.26,3.6064,0.59332
119.27,3.6065,0.59359
119.28,3.6066,0.59385
119.29,3.6066,0.59412
119.3,3.6068,0.59445
119.31,3.6069,0.59477
119.32,3.607,0.59509
119.33,3.6072,0.59547
119.34,3.6073,0.59577
119.35,3.6075,0.59614
119.36,3.6076,0.59649
119.37,3.6078,0.59686
119.38,3.608,0.59725
119.39,3.6081,0.59767
119.4,3.6083,0.59815
119.41,3.6085,0.59861
119.42,3.6088,0.59907
119.43,3.6089,0.59956
119.44,3.6091,0.60001
119.45,3.6093,0.6005
119.46,3.6095,0.60093
119.47,3.6098,0.60143
119.48,3.61,0.60193
119.49,3.6103,0.6024
119.5,3.6105,0.60289
119.51,3.6107,0.60346
119.52,3.611,0.60404
119.53,3.6113,0.60466
119.54,3.6115,0.6053
119.55,3.6118,0.60585
119.56,3.6122,0.60654
119.57,3.6124,0.60705
119.58,3.6127,0.60765
119.59,3.613,0.60817
119.6,3.6132,0.60873
119.61,3.6135,0.60926
119.62,3.6137,0.60981
119.63,3.614,0.61032
119.64,3.6142,0.61082
119.66,3.6144,0.61131
119.66,3.6146,0.61178
119.67,3.6149,0.61227
119.68,3.615,0.6127
119.69,3.6152,0.61308
119.7,3.6153,0.61346
119.71,3.6154,0.6138
119.72,3.6156,0.61418
119.73,3.6158,0.61453
119.74,3.6158,0.6148
119.75,3.616,0.61515
119.76,3.6161,0.61542
119.77,3.6161,0.6157
119.78,3.6162,0.61595
119.79,3.6163,0.61627
119.8,3.6164,0.6166
119.81,3.6166,0.61691
119.82,3.6167,0.61727
119.83,3.6168,0.61762
119.85,3.6169,0.61799
119.85,3.6171,0.61837
119.86,3.6172,0.61883
119.87,3.6174,0.61932
119.88,3.6175,0.6198
119.89,3.6177,0.62028
119.9,3.6179,0.62075
119.91,3.6181,0.62125
119.92,3.6183,0.62173
119.93,3.6185,0.62226
119.95,3.6187,0.62274
119.95,3.6189,0.62321
119.96,3.6191,0.62373
119.97,3.6193,0.62424
119.98,3.6195,0.62474
119.99,3.6197,0.62527
120,3.6199,0.62577
120.01,3.6201,0.62628
120.02,3.6203,0.6267
120.03,3.6205,0.62716
120.04,3.6206,0.62758
120.05,3.6208,0.62797
120.06,3.621,0.62839
120.07,3.6211,0.62878
120.08,3.6213,0.62915
120.09,3.6214,0.62952
120.1,3.6216,0.62993
120.11,3.6217,0.63033
120.12,3.6219,0.63076
120.13,3.6221,0.63119
120.14,3.6223,0.6316
120.15,3.6225,0.63205
120.17,3.6227,0.63245
120.17,3.6229,0.63288
120.18,3.6231,0.63334
120.19,3.6233,0.6338
120.2,3.6236,0.63431
120.21,3.6238,0.63479
120.22,3.6241,0.63529
120.23,3.6243,0.63569
120.24,3.6245,0.63614
120.25,3.6247,0.6366
120.26,3.6248,0.63702
120.27,3.6251,0.63745
120.28,3.6252,0.63788
120.29,3.6254,0.63828
120.3,3.6256,0.63875
120.31,3.6258,0.63924
120.32,3.626,0.63965
120.33,3.6262,0.64012
120.34,3.6264,0.64058
120.36,3.6266,0.64099
120.36,3.6267,0.64145
120.37,3.6269,0.64186
120.38,3.6271,0.64223
120.39,3.6272,0.64262
120.4,3.6274,0.64305
120.41,3.6276,0.64344
120.42,3.6277,0.64382
120.43,3.6279,0.64419
120.44,3.6281,0.64459
120.45,3.6282,0.64501
120.46,3.6284,0.64541
120.47,3.6286,0.64587
120.48,3.6288,0.64632
120.49,3.629,0.64683
120.5,3.6293,0.6473
120.51,3.6295,0.64782
120.52,3.6297,0.64826
120.53,3.6299,0.64877
120.54,3.6301,0.64924
120.55,3.6303,0.64971
120.56,3.6305,0.65015
120.57,3.6306,0.65053
120.58,3.6307,0.65093
120.59,3.6309,0.65133
120.6,3.6312,0.65176
120.61,3.6313,0.65215
120.62,3.6315,0.65259
120.63,3.6317,0.6531
120.64,3.6319,0.65358
120.65,3.6321,0.65407
120.66,3.6323,0.65455
120.67,3.6324,0.65503
120.68,3.6326,0.65552
120.69,3.6328,0.65608
120.7,3.6329,0.65655
120.71,3.6331,0.65701
120.72,3.6333,0.65745
120.73,3.6335,0.65794
120.74,3.6337,0.65837
120.75,3.6339,0.65886
120.76,3.6341,0.65936
120.77,3.6343,0.65989
120.78,3.6345,0.66042
120.79,3.6347,0.66098
120.8,3.6349,0.66152
120.81,3.6351,0.66201
120.82,3.6353,0.66249
120.83,3.6355,0.66298
120.84,3.6357,0.66342
120.85,3.6358,0.66382
120.86,3.6359,0.66424
120.87,3.6361,0.66466
120.88,3.6363,0.66509
120.89,3.6365,0.66553
120.9,3.6367,0.66599
120.91,3.6368,0.6664
120.92,3.6369,0.66684
120.93,3.6371,0.66732
120.94,3.6373,0.66778
120.95,3.6375,0.66826
120.96,3.6377,0.66877
120.97,3.6379,0.66932
120.98,3.6381,0.66981
120.99,3.6384,0.67038
121,3.6386,0.67089
121.01,3.6388,0.67134
121.02,3.639,0.67183
121.03,3.6391,0.67222
121.04,3.6394,0.67274
121.05,3.6395,0.67317
121.06,3.6397,0.67357
121.07,3.6398,0.67397
121.08,3.64,0.67441
121.09,3.6401,0.67481
121.1,3.6403,0.67523
121.11,3.6404,0.67569
121.12,3.6406,0.67617
121.13,3.6408,0.6766
121.14,3.6409,0.67708
121.15,3.6412,0.67752
121.16,3.6413,0.67796
121.18,3.6416,0.67844
121.18,3.6418,0.67892
121.19,3.642,0.67936
121.2,3.6422,0.67982
121.21,3.6423,0.68023
121.22,3.6426,0.68069
121.23,3.6427,0.68112
121.24,3.6429,0.68154
121.25,3.6431,0.68201
121.26,3.6433,0.68246
121.27,3.6435,0.68291
121.28,3.6437,0.68335
121.29,3.644,0.68388
121.3,3.6442,0.68436
121.31,3.6444,0.68483
121.32,3.6445,0.68528
121.33,3.6447,0.68566
121.34,3.6448,0.68609
121.35,3.645,0.68649
121.36,3.6452,0.68689
121.37,3.6453,0.68725
121.38,3.6455,0.68773
121.39,3.6456,0.68817
121.4,3.6458,0.68862
121.41,3.6459,0.68906
121.42,3.6461,0.68949
121.43,3.6463,0.6899
121.44,3.6464,0.69034
121.45,3.6466,0.69078
121.46,3.6468,0.69121
121.47,3.6469,0.69163
121.48,3.647,0.69205
121.49,3.6472,0.6925
121.5,3.6474,0.69292
121.51,3.6476,0.69336
121.52,3.6477,0.69385
121.53,3.6479,0.69431
121.54,3.6481,0.69479
121.55,3.6483,0.69532
121.56,3.6484,0.69583
121.57,3.6487,0.69641
121.58,3.6489,0.69683
121.59,3.6491,0.6973
121.6,3.6493,0.69772
121.61,3.6494,0.69815
121.62,3.6496,0.6986
121.63,3.6497,0.69899
121.64,3.6499,0.6994
121.65,3.65,0.69983
121.66,3.6501,0.70026
121.67,3.6503,0.70072
121.68,3.6504,0.7012
121.69,3.6506,0.70162
121.7,3.6508,0.70207
121.71,3.6509,0.70249
121.72,3.6512,0.70294
121.73,3.6513,0.7034
121.74,3.6515,0.70379
121.75,3.6516,0.70419
121.76,3.6518,0.70456
121.77,3.6519,0.70493
121.78,3.6521,0.70532
121.79,3.6522,0.70571
121.8,3.6523,0.70613
121.81,3.6525,0.70651
121.82,3.6526,0.70702
121.83,3.6528,0.70747
121.84,3.653,0.70795
121.85,3.6531,0.70841
121.86,3.6533,0.70883
121.87,3.6536,0.7093
121.88,3.6537,0.70977
121.89,3.6539,0.7102
121.9,3.654,0.71056
121.91,3.6542,0.71092
121.92,3.6543,0.71135
121.93,3.6545,0.71174
121.94,3.6546,0.71214
121.95,3.6547,0.71254
121.96,3.6549,0.71296
121.97,3.655,0.7134
121.98,3.6552,0.71381
121.99,3.6554,0.71424
122,3.6555,0.71465
122.01,3.6557,0.71509
122.02,3.6558,0.71549
122.03,3.656,0.71594
122.04,3.6561,0.71637
122.05,3.6564,0.71684
122.06,3.6565,0.71727
122.07,3.6566,0.71772
122.08,3.6568,0.71815
122.1,3.657,0.71867
122.1,3.6571,0.71902
122.11,3.6572,0.71942
122.12,3.6574,0.7198
122.13,3.6575,0.7202
122.14,3.6577,0.72058
122.15,3.6579,0.72094
122.16,3.658,0.72134
122.17,3.6581,0.72165
122.18,3.6583,0.72204
122.19,3.6584,0.72236
122.2,3.6586,0.7228
122.21,3.6587,0.72323
122.22,3.6589,0.72367
122.23,3.659,0.72419
122.24,3.6592,0.7246
122.25,3.6594,0.72494
122.26,3.6595,0.72531
122.27,3.6596,0.7257
122.28,3.6598,0.72609
122.29,3.66,0.72658
122.3,3.6602,0.72704
122.31,3.6603,0.72746
122.32,3.6605,0.72788
122.33,3.6606,0.72829
122.34,3.6607,0.72874
122.35,3.6608,0.72918
122.36,3.661,0.72967
122.37,3.6611,0.73005
122.38,3.6613,0.73046
122.39,3.6614,0.73082
122.4,3.6616,0.7312
122.41,3.6618,0.73155
122.42,3.6619,0.73198
122.43,3.6621,0.73238
122.44,3.6623,0.73285
122.45,3.6625,0.73332
122.46,3.6627,0.73379
122.47,3.6629,0.73422
122.48,3.663,0.73468
122.49,3.6631,0.73508
122.5,3.6633,0.73555
122.51,3.6634,0.73596
122.52,3.6634,0.73631
122.53,3.6636,0.73668
122.54,3.6636,0.73705
122.55,3.6638,0.7374
122.56,3.6639,0.73777
122.57,3.664,0.73817
122.58,3.6642,0.73857
122.59,3.6644,0.73896
122.6,3.6645,0.73941
122.61,3.6647,0.73985
122.62,3.6649,0.74033
122.63,3.665,0.74081
122.64,3.6652,0.7413
122.65,3.6654,0.74174
122.66,3.6656,0.74209
122.67,3.6658,0.74253
122.68,3.6659,0.7429
122.69,3.6661,0.74329
122.7,3.6663,0.74367
122.71,3.6664,0.74409
122.72,3.6666,0.74446
122.73,3.6667,0.74486
122.74,3.6669,0.74527
122.75,3.6671,0.7457
122.76,3.6674,0.74618
122.77,3.6675,0.74656
122.78,3.6677,0.74695
122.79,3.6679,0.74734
122.8,3.668,0.7477
122.81,3.6682,0.74807
122.82,3.6683,0.74842
122.83,3.6685,0.74884
122.84,3.6686,0.74923
122.85,3.6688,0.74962
122.86,3.669,0.75004
122.87,3.6691,0.75047
122.88,3.6693,0.75084
122.89,3.6694,0.75125
122.9,3.6695,0.75164
122.91,3.6697,0.75209
122.92,3.6698,0.75251
122.93,3.67,0.75295
122.94,3.6701,0.7533
122.95,3.6702,0.75369
122.96,3.6704,0.75409
122.97,3.6705,0.75445
122.98,3.6707,0.75486
122.99,3.6708,0.75525
123,3.671,0.75566
123.01,3.6711,0.75609
123.02,3.6713,0.75651
123.03,3.6714,0.7569
123.04,3.6716,0.75741
123.05,3.6718,0.75791
123.06,3.672,0.75841
123.07,3.6722,0.75884
123.08,3.6723,0.75922
123.09,3.6726,0.75966
123.1,3.6727,0.76004
123.11,3.6729,0.76046
123.12,3.673,0.7609
123.13,3.6732,0.76135
123.14,3.6733,0.76173
123.15,3.6735,0.76214
123.16,3.6736,0.76255
123.17,3.6737,0.76295
123.18,3.6738,0.76336
123.19,3.674,0.76377
123.2,3.6741,0.76412
123.21,3.6742,0.76449
123.22,3.6744,0.76485
123.23,3.6745,0.76521
123.24,3.6746,0.76558
123.25,3.6748,0.76599
123.26,3.675,0.76635
123.27,3.6752,0.76677
123.28,3.6753,0.76715
123.29,3.6755,0.7676
123.3,3.6757,0.76794
123.31,3.6758,0.76833
123.33,3.6759,0.76874
123.33,3.6761,0.76913
123.34,3.6762,0.76959
123.35,3.6764,0.77002
123.36,3.6766,0.77043
123.37,3.6767,0.77082
123.38,3.6768,0.77116
123.39,3.6769,0.77153
123.4,3.677,0.77195
123.41,3.6772,0.77239
123.42,3.6773,0.77286
123.43,3.6775,0.77333
123.44,3.6776,0.77381
123.45,3.6778,0.77426
123.46,3.678,0.77477
123.47,3.6782,0.77522
123.48,3.6783,0.77565
123.49,3.6786,0.77615
123.5,3.6788,0.77666
123.51,3.679,0.77707
123.52,3.6792,0.77749
123.53,3.6793,0.7779
123.54,3.6795,0.77831
123.55,3.6796,0.77871
123.56,3.6798,0.77928
123.57,3.6799,0.77969
123.58,3.68,0.78011
123.59,3.6802,0.78056
123.6,3.6804,0.78093
123.61,3.6805,0.78137
123.62,3.6808,0.78179
123.63,3.681,0.7822
123.65,3.6813,0.78266
123.65,3.6815,0.78304
123.66,3.6817,0.78346
123.67,3.6818,0.78379
123.68,3.6819,0.78412
123.69,3.682,0.78448
123.7,3.6821,0.78486
123.71,3.6823,0.78521
123.72,3.6824,0.78552
123.73,3.6825,0.78588
123.74,3.6826,0.78628
123.75,3.6827,0.78661
123.76,3.6829,0.78692
123.77,3.683,0.78732
123.78,3.6832,0.78768
123.79,3.6834,0.78801
123.8,3.6836,0.7884
123.81,3.6838,0.78878
123.82,3.684,0.78915
123.83,3.6841,0.78955
123.84,3.6843,0.78994
123.85,3.6844,0.79031
123.86,3.6846,0.7907
123.87,3.6847,0.7911
123.88,3.6849,0.79151
123.89,3.685,0.79195
123.9,3.6852,0.79233
123.91,3.6853,0.79274
123.92,3.6855,0.79314
123.93,3.6857,0.79359
123.94,3.686,0.79409
123.95,3.6862,0.79451
123.96,3.6863,0.7949
123.97,3.6865,0.79537
123.98,3.6867,0.79579
123.99,3.6868,0.79616
124,3.6869,0.79652
124.01,3.6871,0.79696
124.02,3.6872,0.79735
124.03,3.6873,0.79774
124.04,3.6875,0.79819
124.05,3.6877,0.7986
124.06,3.6878,0.79903
124.07,3.688,0.79944
124.08,3.6882,0.79987
124.09,3.6884,0.80034
124.1,3.6886,0.80079
124.11,3.6887,0.80111
124.12,3.6889,0.80153
124.13,3.689,0.80191
124.15,3.6892,0.80226
124.15,3.6893,0.80271
124.16,3.6895,0.80309
124.17,3.6896,0.8035
124.18,3.6898,0.80391
124.19,3.69,0.80433
124.2,3.6901,0.80474
124.21,3.6903,0.80513
124.22,3.6904,0.80562
124.23,3.6906,0.80606
124.24,3.6908,0.80658
124.25,3.6909,0.80706
124.26,3.6911,0.80751
124.27,3.6912,0.80792
124.28,3.6913,0.80836
124.29,3.6915,0.8088
124.3,3.6916,0.80923
124.31,3.6918,0.80962
124.32,3.6919,0.81002
124.33,3.6921,0.81041
124.34,3.6923,0.81082
124.35,3.6925,0.81119
124.36,3.6927,0.81159
124.37,3.6929,0.81207
124.38,3.693,0.81248
124.39,3.6932,0.81297
124.4,3.6933,0.81336
124.41,3.6934,0.81373
124.42,3.6936,0.81412
124.43,3.6937,0.81459
124.44,3.694,0.81509
124.45,3.6942,0.81552
124.47,3.6943,0.81598
124.47,3.6945,0.81641
124.48,3.6947,0.81678
124.49,3.6948,0.8172
124.5,3.695,0.8176
124.51,3.6951,0.818
124.52,3.6952,0.81837
124.53,3.6954,0.81882
124.54,3.6956,0.81927
124.55,3.6957,0.81969
124.56,3.6959,0.8201
124.57,3.6961,0.82049
124.58,3.6962,0.8209
124.59,3.6964,0.82131
124.6,3.6965,0.82168
124.61,3.6967,0.82204
124.62,3.6969,0.82245
124.63,3.697,0.82282
124.64,3.6972,0.82323
124.66,3.6973,0.82358
124.66,3.6974,0.82396
124.67,3.6975,0.82431
124.68,3.6977,0.82471
124.69,3.6978,0.82511
124.7,3.698,0.8255
124.71,3.6981,0.82596
124.72,3.6983,0.82639
124.73,3.6985,0.82687
124.74,3.6987,0.8273
124.75,3.6989,0.82782
124.76,3.6991,0.82834
124.77,3.6993,0.8288
124.78,3.6996,0.82932
124.79,3.6997,0.82978
124.8,3.6999,0.83023
124.81,3.7,0.83062
124.82,3.7002,0.8311
124.83,3.7004,0.83152
124.84,3.7005,0.83188
124.85,3.7007,0.83229
124.86,3.7008,0.83267
124.87,3.701,0.83309
124.88,3.7011,0.83345
124.89,3.7013,0.83383
124.9,3.7014,0.83422
124.91,3.7015,0.83461
124.92,3.7016,0.83499
124.93,3.7018,0.83549
124.94,3.702,0.83596
124.95,3.7021,0.83642
124.96,3.7023,0.83689
124.97,3.7025,0.83735
124.98,3.7027,0.8378
124.99,3.7029,0.8383
125,3.7031,0.83872
125.01,3.7033,0.83915
125.02,3.7035,0.83965
125.03,3.7037,0.84008
125.04,3.7038,0.84051
125.05,3.7039,0.8409
125.07,3.704,0.84129
125.07,3.7042,0.84171
125.08,3.7043,0.84214
125.09,3.7045,0.8426
125.1,3.7047,0.84307
125.11,3.705,0.84352
125.12,3.7052,0.84399
125.13,3.7054,0.84438
125.14,3.7056,0.84479
125.15,3.7058,0.84524
125.16,3.7059,0.84562
125.17,3.706,0.84601
125.18,3.7061,0.84637
125.19,3.7063,0.8468
125.2,3.7064,0.84723
125.21,3.7066,0.84764
125.22,3.7068,0.84812
125.23,3.707,0.84857
125.24,3.7072,0.84901
125.25,3.7074,0.84944
125.26,3.7076,0.84989
125.27,3.7079,0.85037
125.28,3.708,0.85084
125.29,3.7083,0.85132
125.3,3.7084,0.85175
125.31,3.7086,0.8522
125.32,3.7087,0.85262
125.33,3.7088,0.85304
125.34,3.7089,0.85342
125.35,3.709,0.85386
125.36,3.7092,0.85429
125.37,3.7093,0.8547
125.38,3.7095,0.85517
125.39,3.7096,0.85559
125.4,3.7098,0.85596
125.41,3.7099,0.85637
125.42,3.7101,0.85676
125.43,3.7103,0.85717
125.44,3.7104,0.85757
125.45,3.7106,0.85796
125.46,3.7107,0.85839
125.48,3.7108,0.8588
125.48,3.7109,0.85925
125.49,3.7111,0.8597
125.5,3.7112,0.86021
125.51,3.7114,0.86068
125.52,3.7116,0.86122
125.53,3.7117,0.86166
125.54,3.7119,0.86214
125.55,3.7121,0.8626
125.56,3.7123,0.86307
125.57,3.7124,0.86346
125.58,3.7127,0.86397
125.59,3.7129,0.86441
125.6,3.713,0.86488
125.61,3.7132,0.86534
125.62,3.7133,0.86579
125.63,3.7135,0.86626
125.64,3.7136,0.86668
125.65,3.7138,0.86712
125.66,3.714,0.86759
125.67,3.7142,0.86806
125.68,3.7143,0.86853
125.7,3.7144,0.86895
125.7,3.7146,0.86945
125.71,3.7148,0.86988
125.72,3.7149,0.87035
125.73,3.7151,0.87084
125.74,3.7152,0.87129
125.75,3.7154,0.87173
125.76,3.7156,0.8722
125.77,3.7158,0.87267
125.78,3.7161,0.87319
125.79,3.7163,0.87368
125.8,3.7166,0.87424
125.81,3.7168,0.87476
125.82,3.7171,0.87527
125.83,3.7173,0.87576
125.84,3.7174,0.87621
125.85,3.7176,0.87665
125.86,3.7178,0.87711
125.87,3.718,0.87759
125.88,3.7181,0.87797
125.89,3.7183,0.87837
125.9,3.7185,0.87883
125.91,3.7187,0.87933
125.92,3.7189,0.87979
125.93,3.7191,0.88031
125.94,3.7192,0.88078
125.95,3.7194,0.88123
125.96,3.7195,0.88168
125.97,3.7196,0.88212
125.98,3.7198,0.88257
125.99,3.7199,0.88298
126,3.72,0.88338
126.01,3.7201,0.88382
126.02,3.7202,0.88426
126.03,3.7204,0.88476
126.04,3.7206,0.88521
126.05,3.7208,0.88569
126.06,3.721,0.88617
126.07,3.7212,0.88668
126.08,3.7213,0.88711
126.09,3.7215,0.88758
126.1,3.7217,0.88808
126.11,3.7218,0.88853
126.12,3.722,0.889
126.13,3.7222,0.8895
126.14,3.7223,0.88998
126.15,3.7225,0.89048
126.16,3.7228,0.89102
126.17,3.7229,0.89148
126.18,3.7231,0.89198
126.19,3.7234,0.89249
126.2,3.7236,0.893
126.21,3.7238,0.89341
126.22,3.7239,0.89385
126.23,3.7241,0.89426
126.24,3.7242,0.89472
126.25,3.7243,0.89514
126.26,3.7245,0.89562
126.27,3.7246,0.89609
126.28,3.7248,0.89654
126.29,3.7249,0.89705
126.3,3.7252,0.89754
126.31,3.7253,0.89797
126.32,3.7256,0.89846
126.33,3.7258,0.89889
126.34,3.726,0.89934
126.35,3.7262,0.89983
126.36,3.7264,0.90029
126.37,3.7267,0.90074
126.38,3.7268,0.90119
126.39,3.7269,0.90162
126.4,3.727,0.90202
126.41,3.7272,0.90247
126.42,3.7274,0.90297
126.43,3.7276,0.90346
126.44,3.7278,0.9039
126.45,3.7281,0.90436
126.46,3.7283,0.90476
126.47,3.7284,0.90522
126.48,3.7287,0.90573
126.49,3.7289,0.90619
126.5,3.729,0.90662
126.52,3.7292,0.9071
126.52,3.7295,0.90756
126.53,3.7297,0.90802
126.54,3.7299,0.90847
126.55,3.7301,0.90892
126.56,3.7303,0.90938
126.57,3.7306,0.90979
126.58,3.7308,0.91024
126.59,3.7311,0.9107
126.6,3.7313,0.9112
126.61,3.7315,0.91166
126.62,3.7318,0.91211
126.63,3.732,0.91261
126.64,3.7322,0.91301
126.66,3.7324,0.91342
126.66,3.7325,0.91384
126.67,3.7327,0.91423
126.68,3.7329,0.91464
126.69,3.7331,0.91502
126.7,3.7332,0.91537
126.71,3.7334,0.91579
126.73,3.7336,0.9162
126.73,3.7338,0.91659
126.74,3.7339,0.91699
126.75,3.7341,0.91738
126.76,3.7343,0.9178
126.77,3.7345,0.9182
126.78,3.7347,0.91863
126.79,3.7349,0.91905
126.8,3.735,0.91944
126.81,3.7352,0.91984
126.82,3.7354,0.92029
126.83,3.7357,0.92072
126.84,3.7359,0.92113
126.85,3.7361,0.92159
126.86,3.7364,0.92201
126.87,3.7366,0.92245
126.88,3.7368,0.92285
126.89,3.737,0.9233
126.9,3.7372,0.92371
126.91,3.7374,0.92418
126.92,3.7376,0.92456
126.93,3.7377,0.92499
126.94,3.7379,0.92539
126.95,3.7381,0.92577
126.96,3.7383,0.92616
126.97,3.7385,0.92659
126.98,3.7387,0.92704
126.99,3.739,0.92745
127,3.7391,0.92788
127.01,3.7394,0.92828
127.02,3.7396,0.92868
127.03,3.7398,0.9291
127.04,3.7399,0.92951
127.05,3.7401,0.92995
127.06,3.7403,0.93038
127.07,3.7405,0.93084
127.08,3.7407,0.93127
127.09,3.741,0.93169
127.1,3.7412,0.93213
127.11,3.7414,0.93258
127.12,3.7417,0.93301
127.13,3.7419,0.93345
127.14,3.7421,0.93387
127.15,3.7424,0.93432
127.16,3.7426,0.93471
127.17,3.7428,0.93513
127.18,3.7429,0.93558
127.19,3.7432,0.93602
127.2,3.7434,0.93649
127.22,3.7436,0.93693
127.22,3.7438,0.93735
127.23,3.7441,0.93783
127.24,3.7442,0.93823
127.25,3.7444,0.9386
127.26,3.7445,0.93894
127.27,3.7447,0.93929
127.28,3.7449,0.93967
127.29,3.745,0.94002
127.3,3.7452,0.94038
127.31,3.7454,0.94077
127.32,3.7456,0.94119
127.33,3.7457,0.94162
127.34,3.7459,0.94203
127.35,3.7461,0.94249
127.36,3.7464,0.94296
127.37,3.7466,0.94339
127.38,3.7468,0.94383
127.39,3.747,0.94424
127.4,3.7472,0.94465
127.41,3.7474,0.94504
127.42,3.7476,0.94544
127.43,3.7479,0.94586
127.44,3.7481,0.94627
127.45,3.7483,0.94667
127.46,3.7484,0.94706
127.47,3.7486,0.94751
127.48,3.7489,0.94794
127.49,3.7491,0.94842
127.5,3.7494,0.94888
127.51,3.7496,0.94934
127.52,3.7498,0.94977
127.53,3.75,0.95013
127.54,3.7502,0.95053
127.55,3.7503,0.95089
127.56,3.7505,0.95128
127.57,3.7507,0.95165
127.58,3.7509,0.95205
127.59,3.7511,0.95247
127.61,3.7513,0.95291
127.62,3.7515,0.95335
127.63,3.7517,0.95378
127.63,3.7519,0.95418
127.65,3.7521,0.95464
127.65,3.7523,0.95505
127.66,3.7526,0.95551
127.67,3.7528,0.95589
127.68,3.7529,0.95625
127.69,3.7531,0.95661
127.7,3.7533,0.95695
127.71,3.7534,0.95729
127.72,3.7536,0.95765
127.73,3.7538,0.95803
127.74,3.7539,0.9584
127.75,3.7541,0.95877
127.76,3.7543,0.9592
127.77,3.7544,0.9596
127.78,3.7546,0.95996
127.79,3.7548,0.96035
127.8,3.755,0.96076
127.81,3.7552,0.96115
127.82,3.7554,0.96157
127.83,3.7556,0.96197
127.84,3.7558,0.96238
127.85,3.7561,0.96276
127.86,3.7563,0.96317
127.87,3.7565,0.96358
127.88,3.7567,0.964
127.89,3.7569,0.96436
127.9,3.757,0.96474
127.91,3.7572,0.96511
127.92,3.7574,0.96545
